paper_id,year,openalex_work_id,first_author_openalex_id,last_author_openalex_id,author_count_openalex,institution_count_openalex,author_id_coverage,institution_id_coverage,author_history_coverage,institution_history_coverage,author_prior_citations_3y_max_log1p,author_prior_works_3y_mean_log1p,institution_prior_citations_3y_max_log1p,has_code_url,has_model_url,has_data_url,has_public_artifact,history_window_years
2025.emnlp-main.284,2025,W4416037034,A5002189012,A5019988958,4,0,1,0,1,0,6.7934661325800096,3.9464244321454784,,0,0,0,0,3
2025.emnlp-main.285,2025,W4416036956,A5020913520,A5064800233,9,0,0.90000000000000002,0,1,0,8.8536654280374503,3.3825052486500029,,0,0,0,0,3
2025.emnlp-main.286,2025,W4416037025,A5022014664,A5048500768,7,0,0.875,0,1,0,7.8422787791173523,4.2025581468623336,,0,0,0,0,3
2025.emnlp-main.287,2025,W4416036797,A5086913695,A5093917254,2,0,1,0,1,0,3.6635616461296463,1.7047480922384253,,1,1,0,1,3
2025.emnlp-main.288,2025,W4416036983,A5080878231,A5062357883,7,0,1,0,1,0,8.556221578383715,3.6853016327660528,,0,0,0,0,3
2025.emnlp-main.293,2025,W4416037036,A5073700416,A5055013560,7,0,1,0,1,0,8.5818567047419592,3.6031659358399062,,1,0,0,1,3
2025.emnlp-main.294,2025,W4416036981,A5102887247,A5089213156,7,0,1,0,1,0,7.3401868353201154,3.8002930414848399,,1,0,0,1,3
2025.emnlp-main.297,2025,W4416036734,A5085546560,A5027803148,3,0,0.75,0,1,0,5.0172798368149243,3.0757749812275281,,0,0,0,0,3
2025.emnlp-main.298,2025,W4416037030,A5100679207,A5112503665,5,0,0.83333333333333337,0,1,0,5.2574953720277815,3.0540011816779669,,0,0,0,0,3
2025.emnlp-main.299,2025,W4416037031,A5039334914,A5036174495,5,0,1,0,1,0,7.2189097076190603,3.7424202210419661,,0,0,0,0,3
2025.emnlp-main.3,2025,W4416037264,A5098672740,A5084505122,4,0,1,0,1,0,6.4425401664681994,3.5409593240373143,,0,0,0,0,3
2025.emnlp-main.300,2025,W4416036722,A5092758415,A5101540090,5,0,1,0,1,0,5.8260001073804499,3.858622228701031,,0,0,0,0,3
2025.emnlp-main.301,2025,W4416037006,A5072246587,A5047140382,6,0,0.8571428571428571,0,1,0,7.7217917768175353,3.9765615265657175,,1,0,0,1,3
2025.emnlp-main.302,2025,W4416036953,A5110106146,A5074865219,5,0,1,0,1,0,8.8910988306166363,3.737669618283368,,0,0,0,0,3
2025.emnlp-main.303,2025,W4416037035,A5092758415,A5100685763,4,0,1,0,1,0,6.230481447578482,3.9936029924205689,,1,0,0,1,3
2025.emnlp-main.304,2025,W4416037046,A5101803711,A5058611515,7,0,0.875,0,1,0,7.5049420683961712,3.5795427900764705,,0,0,0,0,3
2025.emnlp-main.305,2025,W4416037028,A5017790584,A5100362133,9,0,1,0,1,0,7.7587605441576626,3.9469610567894255,,0,0,0,0,3
2025.emnlp-main.306,2025,W4416037027,A5054467660,A5100640649,6,0,1,0,1,0,7.0909098220799844,3.5742165457937962,,1,0,0,1,3
2025.emnlp-main.308,2025,W4416036962,A5102632341,A5089527851,6,0,0.8571428571428571,0,1,0,6.4967749901858634,3.5881378843124043,,0,0,0,0,3
2025.emnlp-main.309,2025,W4416037003,A5044318863,A5101698034,4,0,1,0,1,0,6.6770834612471361,3.5553480614894131,,0,0,0,0,3
2025.emnlp-main.31,2025,W4416037137,A5101397559,A5036357902,8,0,1,0,1,0,9.6591842033862925,4.6138821265901129,,0,0,0,0,3
2025.emnlp-main.310,2025,W4416036698,A5037862554,A5064858748,14,0,1,0,1,0,8.503499864284235,3.7809375985318838,,0,1,0,1,3
2025.emnlp-main.311,2025,W4416037012,A5104246816,A5008581924,12,0,1,0,1,0,7.2577076771600426,3.3081069585961438,,1,0,0,1,3
2025.emnlp-main.312,2025,W4416036967,A5120309150,A5014330688,3,0,0.75,0,1,0,7.6004023345003997,3.4122472178487402,,0,1,0,1,3
2025.emnlp-main.313,2025,W4416037026,A5035227488,A5050899086,5,0,1,0,1,0,5.8805329864007003,3.2884018875168111,,0,0,0,0,3
2025.emnlp-main.317,2025,W4416037044,A5036380421,A5019539533,2,1,1,1,1,1,7.4217757936446471,4.7140245909001735,12.851850402191095,0,0,0,0,3
2025.emnlp-main.32,2025,W4416037143,A5085789933,A5101188934,8,0,0.88888888888888884,0,1,0,5.0369526024136295,2.3393990661167621,,0,0,0,0,3
2025.emnlp-main.320,2025,W4416036740,A5102161468,A5102757632,5,0,1,0,1,0,6.5985090286145152,4.0976723523147758,,1,1,0,1,3
2025.emnlp-main.326,2025,W4416036948,A5100599582,A5101815181,8,0,1,0,1,0,5.4026773818722793,3.0143086591269266,,0,0,0,0,3
2025.emnlp-main.327,2025,W4416036985,A5100396141,A5018288181,5,0,1,0,1,0,6.7381524945959574,3.9080149840306073,,1,1,0,1,3
2025.emnlp-main.328,2025,W4416036725,A5113354569,A5101398253,5,0,1,0,1,0,6.1800166536525722,3.3463891451671604,,0,1,0,1,3
2025.emnlp-main.33,2025,W4416037243,A5100302092,A5110849771,7,0,1,0,1,0,7.2834482287566313,2.7080502011022101,,0,1,0,1,3
2025.emnlp-main.330,2025,W4416037016,A5100607422,A5008171703,5,0,0.83333333333333337,0,1,0,7.3172124083598389,3.6216707044204863,,0,0,0,0,3
2025.emnlp-main.333,2025,W4416037015,A5101999023,A5063675054,9,0,0.90000000000000002,0,1,0,8.955835144218959,4.1217435364102153,,1,0,0,1,3
2025.emnlp-main.334,2025,W4416037017,A5003565607,A5100456847,3,0,0.59999999999999998,0,1,0,5.8377304471659404,3.4863551900024623,,0,0,0,0,3
2025.emnlp-main.336,2025,W4416036992,A5060560792,A5120309152,3,0,0.59999999999999998,0,1,0,1.9459101490553128,0.2876820724517809,,0,0,0,0,3
2025.emnlp-main.337,2025,W4416036739,A5113407835,A5100459875,7,0,1,0,1,0,8.556221578383715,4.1038233061766443,,0,0,0,0,3
2025.emnlp-main.338,2025,W4416036728,A5101732227,A5051786733,8,0,0.80000000000000004,0,1,0,6.4738906963522744,2.6390573296152584,,0,0,0,0,3
2025.emnlp-main.339,2025,W4416037010,A5108047473,A5103000631,9,0,1,0,1,0,8.2321742363839405,3.4863551900024623,,0,0,0,0,3
2025.emnlp-main.340,2025,W4416036641,A5039750293,A5088272987,3,1,1,1,1,1,6.0637852086876078,3.5927355935610339,14.126356514120028,0,0,0,0,3
2025.emnlp-main.341,2025,W4416036700,A5102499785,A5110999110,7,0,1,0,1,0,7.759614150696903,4.1544088029647508,,0,0,0,0,3
2025.emnlp-main.343,2025,W4416036994,A5101971629,A5056561952,7,0,0.875,0,1,0,6.6528630293533473,3.4567672328169663,,0,0,0,0,3
2025.emnlp-main.345,2025,W4416036978,A5033496243,A5063029769,4,1,1,1,1,1,5.181783550292085,2.7568403652716422,11.593426529120846,0,0,0,0,3
2025.emnlp-main.348,2025,W4416036601,A5070111727,A5064683413,2,2,0.66666666666666663,1,1,1,3.5835189384561099,2.917770732084279,8.4375004225069894,0,1,0,1,3
2025.emnlp-main.35,2025,W4416037301,A5104203938,A5029408111,5,0,0.83333333333333337,0,1,0,6.0063531596017325,2.379546134130174,,0,0,0,0,3
2025.emnlp-main.350,2025,W4416036961,A5100618900,A5035395665,5,0,0.625,0,1,0,8.7766300984277166,4.4566701776696478,,0,0,0,0,3
2025.emnlp-main.353,2025,W4416036672,A5100699430,A5063617509,4,1,1,1,1,1,5.8664680569332965,3.2288261557213689,13.250911373509222,0,0,0,0,3
2025.emnlp-main.354,2025,W4416036971,A5084585820,A5107826037,5,0,1,0,1,0,4.219507705176107,2.2617630984737902,,0,0,0,0,3
2025.emnlp-main.355,2025,W4416036977,A5100387764,A5100445204,5,0,1,0,1,0,9.2008959131481838,5.6580875153940724,,0,0,0,0,3
2025.emnlp-main.356,2025,W4416036984,A5006648065,A5109738945,5,0,0.83333333333333337,0,1,0,7.6226639513235952,3.4843122883726618,,0,0,0,0,3
2025.emnlp-main.357,2025,W4416036677,A5033298018,A5100776559,4,0,1,0,1,0,5.5333894887275203,3.2484346271097451,,0,0,0,0,3
2025.emnlp-main.359,2025,W4416036594,A5108867140,A5077976343,6,0,1,0,1,0,7.6549170478483202,4.0401230080554615,,0,0,0,0,3
2025.emnlp-main.36,2025,W4416037467,A5070326893,A5066124369,5,0,0.83333333333333337,0,1,0,6.7357800142423274,3.5438536820636788,,1,0,0,1,3
2025.emnlp-main.361,2025,W4416036975,A5017568845,A5013357764,2,2,1,1,1,1,3.2580965380214821,2.5257286443082561,12.662148481797219,0,1,0,1,3
2025.emnlp-main.366,2025,W4416036995,A5102011950,A5100319229,6,0,0.8571428571428571,0,1,0,7.7756957499152453,4.2219556868147468,,1,0,0,1,3
2025.emnlp-main.368,2025,W4416036669,A5008792199,A5066916130,4,1,1,1,1,1,5.3278761687895813,3.1023420086122493,12.439463513295934,0,1,0,1,3
2025.emnlp-main.37,2025,W4416037226,A5120309192,A5120309196,5,0,1,0,1,0,0,0,,0,0,0,0,3
2025.emnlp-main.370,2025,W4416036561,A5091522099,A5084892128,5,0,1,0,1,0,6.4281052726845962,3.2503744919275719,,0,1,0,1,3
2025.emnlp-main.371,2025,W4416036622,A5068204353,A5051788925,2,0,1,0,1,0,3.5835189384561099,2.4849066497880004,,0,0,0,0,3
2025.emnlp-main.372,2025,W4416036954,A5100398890,A5065675832,6,0,1,0,1,0,8.2947993589925737,4.9320729715931533,,0,0,0,0,3
2025.emnlp-main.373,2025,W4416036979,A5020543095,A5004209770,2,0,1,0,1,0,5.6240175061873385,2.9957322735539909,,0,0,0,0,3
2025.emnlp-main.374,2025,W4416036556,A5056727988,A5046448314,7,0,1,0,1,0,8.3556149957601829,4.3640081291712036,,0,0,0,0,3
2025.emnlp-main.375,2025,W4416036569,A5022397026,A5046448314,10,0,1,0,1,0,8.3556149957601829,4.1367652781060524,,0,0,0,0,3
2025.emnlp-main.377,2025,W4416036969,A5100373451,A5065484189,4,0,0.80000000000000004,0,1,0,6.5680779114119758,3.8763958277849948,,0,0,0,0,3
2025.emnlp-main.378,2025,W4416036525,A5100431658,A5100529545,6,0,1,0,1,0,7.5363639384045111,4.105394398408686,,0,1,0,1,3
2025.emnlp-main.38,2025,W4416037127,A5120309170,A5039363991,7,0,0.77777777777777779,0,1,0,8.4484859934064467,3.692444520278432,,0,0,0,0,3
2025.emnlp-main.380,2025,W4416036951,A5086313562,A5102786375,6,0,1,0,1,0,6.3207682942505823,3.1986731175506811,,0,0,0,0,3
2025.emnlp-main.381,2025,W4416036609,A5002651476,A5077832834,3,0,1,0,1,0,4.9272536851572051,3.2321210516182211,,0,0,0,0,3
2025.emnlp-main.382,2025,W4416036963,A5057842780,A5066376294,7,0,1,0,1,0,7.5054922747374242,3.3524072174927237,,0,0,0,0,3
2025.emnlp-main.384,2025,W4416036643,A5003804285,A5058191990,5,0,0.83333333333333337,0,1,0,8.0060341787490099,3.8416005411316001,,1,1,0,1,3
2025.emnlp-main.388,2025,W4416036955,A5074009618,A5118704596,7,0,1,0,1,0,7.1499168361321086,2.9667447366807385,,0,0,0,0,3
2025.emnlp-main.389,2025,W4416036917,A5114126188,A5102880548,10,0,0.90909090909090917,0,1,0,7.0475172213572961,3.1354942159291497,,0,0,0,0,3
2025.emnlp-main.392,2025,W4416036947,A5052657812,A5016013231,7,0,0.875,0,1,0,7.9529667909231314,3.6413385093449362,,0,0,0,0,3
2025.emnlp-main.393,2025,W4416036711,A5066679332,A5100666886,7,0,0.875,0,1,0,6.0913098820776979,3.2905318137746362,,1,0,0,1,3
2025.emnlp-main.396,2025,W4416036572,A5120002142,A5120002144,3,0,1,0,1,0,0,0,,0,0,0,0,3
2025.emnlp-main.398,2025,W4416036735,A5113929600,A5100393942,6,0,1,0,1,0,7.1846291527173145,3.7954891891721942,,1,0,0,1,3
2025.emnlp-main.399,2025,W4416036965,A5120309149,A5023859439,5,0,1,0,1,0,4.1431347263915326,2.4159137783010487,,0,1,0,1,3
2025.emnlp-main.4,2025,W4416037229,A5053643043,A5035329776,6,0,1,0,1,0,5.5333894887275203,2.8429695190015809,,0,1,0,1,3
2025.emnlp-main.401,2025,W4416036964,A5000166288,A5107006279,12,0,1,0,1,0,6.5012896705403893,3.1060803307228562,,0,0,0,0,3
2025.emnlp-main.402,2025,W4416036579,A5015384121,A5103158330,2,0,1,0,1,0,3.7612001156935615,2.4423470353692043,,0,1,0,1,3
2025.emnlp-main.403,2025,W4416036742,A5120309125,A5085359792,4,0,1,0,1,0,5.1532915944977793,3.5765502691400166,,0,0,0,0,3
2025.emnlp-main.404,2025,W4416036583,A5025788354,A5090458146,4,0,1,0,1,0,5.2522734280466299,2.19722457733622,,0,0,0,0,3
2025.emnlp-main.405,2025,W4416036743,A5101278717,A5105937426,10,0,1,0,1,0,5.9532433342877846,2.7408400239252009,,0,0,0,0,3
2025.emnlp-main.406,2025,W4416036695,A5100348599,A5079222154,6,0,0.8571428571428571,0,1,0,6.678342114654332,3.3262343431887,,0,0,0,0,3
2025.emnlp-main.407,2025,W4416036577,A5086661284,A5000417495,2,1,0.66666666666666663,1,1,1,6.1202974189509503,3.277144732992177,11.217359059354894,0,1,0,1,3
2025.emnlp-main.408,2025,W4416036847,A5100680561,A5103211926,6,0,1,0,1,0,6.363028103540465,3.3202283191284883,,0,1,0,1,3
2025.emnlp-main.409,2025,W4416036683,A5046292952,A5063029769,3,0,0.75,0,1,0,4.4543472962535073,2.427748235948052,,0,0,0,0,3
2025.emnlp-main.410,2025,W4416036570,A5077296767,A5090720315,9,0,1,0,1,0,7.6746174973643626,4.1896547420264252,,0,0,0,0,3
2025.emnlp-main.411,2025,W4416036576,A5067263653,A5002316432,2,0,0.66666666666666663,0,1,0,6.8469431395853793,4.42484663185681,,0,1,0,1,3
2025.emnlp-main.412,2025,W4416036682,A5062602438,A5042251906,10,0,1,0,1,0,8.3411717471707618,3.708682081410116,,0,0,0,0,3
2025.emnlp-main.413,2025,W4416036723,A5101406959,A5112259814,9,0,1,0,1,0,4.9272536851572051,2.3025850929940459,,0,0,0,0,3
2025.emnlp-main.414,2025,W4416036697,A5010412227,A5041559636,6,1,1,1,1,1,5.2729995585637468,3.1849742731925192,8.433376705323127,0,0,0,0,3
2025.emnlp-main.415,2025,W4416036566,A5050750082,A5093081493,5,0,1,0,1,0,5.9506425525877269,3.1441522786722644,,0,1,0,1,3
2025.emnlp-main.416,2025,W4416036651,A5101793479,A5028659798,7,0,1,0,1,0,6.0161571596983539,2.6592600369327779,,0,0,0,0,3
2025.emnlp-main.417,2025,W4416036703,A5068186589,A5036567696,3,0,1,0,1,0,3.6109179126442239,2.9789251552376097,,0,0,0,0,3
2025.emnlp-main.418,2025,W4416036701,A5036049138,A5102820995,4,0,1,0,1,0,5.0498560072495371,2.7568403652716422,,0,0,0,0,3
2025.emnlp-main.419,2025,W4416036706,A5085999236,A5100732450,9,0,0.90000000000000002,0,1,0,9.1269587630371323,3.8665606313513887,,1,0,0,1,3
2025.emnlp-main.42,2025,W4416037305,A5056606589,A5120309219,6,0,1,0,1,0,7.6774004305148074,3.7534179752515073,,0,0,0,0,3
2025.emnlp-main.420,2025,W4416036720,A5100721128,A5042961257,6,0,0.75,0,1,0,6.6821085974498091,3.6930374642625998,,0,0,0,0,3
2025.emnlp-main.422,2025,W4416036535,A5110807628,A5046704537,3,0,1,0,1,0,5.7071102647488754,2.9267394020670401,,0,0,0,0,3
2025.emnlp-main.427,2025,W4416036630,A5100763506,A5001646936,2,1,1,1,1,1,6.1180971980413483,3.3499040872746049,13.299489796140572,0,0,0,0,3
2025.emnlp-main.429,2025,W4416036926,A5074572631,A5013127195,6,0,1,0,1,0,5.8636311755980968,2.8033603809065348,,1,0,0,1,3
2025.emnlp-main.43,2025,W4416037234,A5016679117,A5054035663,6,0,0.8571428571428571,0,1,0,6.9295167707636498,3.6018680771243066,,1,0,0,1,3
2025.emnlp-main.430,2025,W4416036846,A5100433372,A5101477113,6,0,1,0,1,0,7.1623974973557178,3.8572147689331513,,0,0,0,0,3
2025.emnlp-main.432,2025,W4416036650,A5120794135,A5100329117,4,0,1,0,1,0,5.7525726388256331,3.0325462466767075,,0,0,0,0,3
2025.emnlp-main.433,2025,W4416036675,A5068398083,A5100618693,9,0,1,0,1,0,5.1929568508902104,2.3136349291806302,,0,1,0,1,3
2025.emnlp-main.434,2025,W4416036932,A5002713790,A5093836168,9,0,1,0,1,0,6.2971093199339352,2.7300291078209851,,0,0,0,0,3
2025.emnlp-main.435,2025,W4416036842,A5119959306,A5017409996,4,0,1,0,1,0,5.6937321388026998,2.8183982582710758,,0,0,0,0,3
2025.emnlp-main.436,2025,W4416036667,A5097372702,A5111953201,6,0,1,0,1,0,7.0175061429412562,2.0794415416798362,,0,0,0,0,3
2025.emnlp-main.437,2025,W4416036773,A5040552310,A5088832285,5,0,0.83333333333333337,0,1,0,6.261491684321042,3.5145260669691587,,0,0,0,0,3
2025.emnlp-main.438,2025,W4416036661,A5046500459,A5033744547,5,1,1,1,1,1,6.2225762680713688,3.4965075614664798,11.650328104639105,0,0,0,0,3
2025.emnlp-main.44,2025,W4416037145,A5037253679,A5020880385,10,0,1,0,1,0,7.2605225980898522,3.417726683613366,,0,0,0,0,3
2025.emnlp-main.440,2025,W4416036518,A5100849114,A5087710605,9,0,0.90000000000000002,0,1,0,7.5569505720128998,4.2292638801214713,,0,1,0,1,3
2025.emnlp-main.441,2025,W4416036778,A5031378587,A5062807811,7,0,1,0,1,0,7.8465899752911863,4.2382387418821699,,0,0,0,0,3
2025.emnlp-main.442,2025,W4416036783,A5116335788,A5022290876,3,1,1,1,1,1,6.3350542514980592,3.7216692769369271,13.454425905536842,1,0,0,1,3
2025.emnlp-main.443,2025,W4416036937,A5101930357,A5100625753,3,0,0.75,0,1,0,5.43372200355424,2.8526314299133171,,0,0,0,0,3
2025.emnlp-main.447,2025,W4416036597,A5075045576,A5039380414,3,0,1,0,1,0,5.4553211153577017,3.3787245258100969,,0,0,0,0,3
2025.emnlp-main.448,2025,W4416036598,A5113419937,A5032690182,4,0,1,0,1,0,8.3373485644971748,4.6982050519552807,,1,1,0,1,3
2025.emnlp-main.449,2025,W4416036909,A5011914487,A5037636074,18,0,0.94736842105263164,0,1,0,7.5448610686584576,3.1780538303479458,,0,1,0,1,3
2025.emnlp-main.450,2025,W4416036610,A5036169669,A5077832834,5,0,1,0,1,0,6.2402758451707694,3.0910424533583161,,0,1,0,1,3
2025.emnlp-main.452,2025,W4416036646,A5038610148,A5028637336,3,0,1,0,1,0,5.4293456289544411,2.2686835413183641,,0,1,0,1,3
2025.emnlp-main.453,2025,W4416036606,A5100446449,A5100370145,9,0,1,0,1,0,6.8511849274937431,3.6635616461296463,,0,0,0,0,3
2025.emnlp-main.455,2025,W4416036616,A5028457047,A5022973212,3,1,1,1,1,1,6.3969296552161463,3.9639827443588569,13.091722710157825,0,0,0,0,3
2025.emnlp-main.456,2025,W4416036879,A5034712187,A5056657952,8,0,0.88888888888888884,0,1,0,5.6094717951849598,2.6479462770325046,,0,1,0,1,3
2025.emnlp-main.457,2025,W4416036615,A5008847770,A5073089148,4,0,1,0,1,0,7.0440328972746853,3.9019726695746448,,1,0,0,1,3
2025.emnlp-main.459,2025,W4416036825,A5079734726,A5066326238,7,0,1,0,1,0,7.6275443904885032,4.2545990249873764,,1,1,0,1,3
2025.emnlp-main.461,2025,W4416036852,A5062023845,A5038456766,5,0,1,0,1,0,6.4520489544372257,3.992680908445601,,0,1,0,1,3
2025.emnlp-main.464,2025,W4416036851,A5050624359,A5073659320,7,0,1,0,1,0,6.9137373506596846,3.6525118099430616,,0,0,0,0,3
2025.emnlp-main.466,2025,W4416036585,A5120266670,A5099096845,4,1,0.80000000000000004,1,1,1,3.713572066704308,1.6582280766035324,9.2430011542157313,0,0,0,0,3
2025.emnlp-main.467,2025,W4416036596,A5093549029,A5102488100,6,0,1,0,1,0,2.5649493574615367,1.9694406464655076,,0,0,0,0,3
2025.emnlp-main.468,2025,W4416036853,A5027891370,A5081883041,6,0,1,0,1,0,7.642524134232902,3.9153507955208209,,0,0,0,0,3
2025.emnlp-main.469,2025,W4416036830,A5087486426,A5086674741,7,0,0.875,0,1,0,8.0580108008020854,4.1085291972140574,,0,0,0,0,3
2025.emnlp-main.47,2025,W4416037288,A5017171037,A5061216998,2,1,0.66666666666666663,1,1,1,5.9427993751267012,2.917770732084279,11.954188769430344,1,0,0,1,3
2025.emnlp-main.470,2025,W4416036764,A5100622420,A5111205847,6,0,1,0,1,0,6.9479370686149693,3.2386784521643803,,0,0,0,0,3
2025.emnlp-main.472,2025,W4416036776,A5019494573,A5005533034,2,2,1,1,1,1,5.1704839950381514,3.417726683613366,11.530824320457986,0,0,0,0,3
2025.emnlp-main.473,2025,W4416036772,A5071117145,A5012433446,7,0,1,0,1,0,5.7004435733906869,2.7080502011022101,,0,0,0,0,3
2025.emnlp-main.474,2025,W4416036775,A5056476896,A5088124671,8,0,1,0,1,0,6.9884131819995918,3.2337644373619514,,0,0,0,0,3
2025.emnlp-main.475,2025,W4416036584,A5046385613,A5059468860,5,0,1,0,1,0,6.3315018498936908,2.4159137783010487,,0,0,0,0,3
2025.emnlp-main.476,2025,W4416036558,A5120024603,A5046448314,9,0,0.81818181818181823,0,1,0,8.3556149957601829,3.9186675481468152,,0,0,0,0,3
2025.emnlp-main.477,2025,W4416036784,A5003078440,A5048127182,3,0,1,0,1,0,5.1590552992145291,2.2335922215070942,,1,0,0,1,3
2025.emnlp-main.479,2025,W4416036544,A5029113016,A5082767919,5,2,1,1,1,1,6.7923444274708089,3.1696855806774291,12.742153650331932,0,0,0,0,3
2025.emnlp-main.48,2025,W4416037428,A5076397605,A5103073431,3,0,1,0,1,0,6.7274317248508551,3.9053340172773492,,0,1,0,1,3
2025.emnlp-main.481,2025,W4416036758,A5093096676,A5102985946,3,0,1,0,1,0,5.8493247799468593,3.4552646029324312,,0,0,0,0,3
2025.emnlp-main.486,2025,W4416036843,A5041090300,A5052974095,8,0,0.80000000000000004,0,1,0,3.6375861597263857,1.8523840910444895,,0,0,0,0,3
2025.emnlp-main.488,2025,W4416036541,A5111141237,A5079648393,6,1,1,1,1,1,5.9584246930297819,2.5902671654458267,12.825188389469018,0,1,0,1,3
2025.emnlp-main.489,2025,W4416036532,A5087117028,A5080628250,10,0,0.83333333333333337,0,1,0,8.3852605201554127,3.8732821771117161,,0,0,0,0,3
2025.emnlp-main.49,2025,W4416037401,A5101794048,A5053431750,7,0,1,0,1,0,7.0724219005373712,2.8662742063171041,,0,0,0,0,3
2025.emnlp-main.490,2025,W4416036522,A5049844853,A5088112892,5,1,1,1,1,1,5.4205349992722862,3.0252910757955358,11.491885672700962,0,1,0,1,3
2025.emnlp-main.491,2025,W4416036538,A5040428208,A5070941491,19,0,1,0,1,0,5.3327187932653688,2.8667020138102601,,0,0,0,0,3
2025.emnlp-main.492,2025,W4416036524,A5100310298,A5115597722,4,0,0.80000000000000004,0,1,0,6.5294188382622256,3.4812400893356918,,0,0,0,0,3
2025.emnlp-main.494,2025,W4416036919,A5100389414,A5036050911,4,0,0.66666666666666663,0,1,0,6.7007311095478101,3.9219733362813134,,1,0,0,1,3
2025.emnlp-main.500,2025,W4416036927,A5100318955,A5070246702,3,0,1,0,1,0,4.6821312271242199,2.367123614131617,,0,0,0,0,3
2025.emnlp-main.502,2025,W4416036898,A5102542017,A5102968689,5,0,0.83333333333333337,0,1,0,7.6861623034929059,3.4843122883726618,,1,1,0,1,3
2025.emnlp-main.503,2025,W4416036913,A5101370342,A5010558184,4,0,1,0,1,0,8.8848872018374028,4.8732871029450324,,0,0,0,0,3
2025.emnlp-main.504,2025,W4416036789,A5020691628,A5051184573,4,0,1,0,1,0,7.2086003379601991,3.4657359027997265,,0,0,0,0,3
2025.emnlp-main.505,2025,W4416036790,A5102635197,A5100689117,8,0,1,0,1,0,8.5767819828278942,3.7870265152534608,,0,0,0,0,3
2025.emnlp-main.506,2025,W4416036685,A5049603106,A5090171111,4,0,0.80000000000000004,0,1,0,6.6502790485874224,3.7898553714539385,,0,0,0,0,3
2025.emnlp-main.507,2025,W4416036901,A5119679312,A5079648393,4,2,1,1,1,1,5.9584246930297819,2.374905754573672,12.825188389469018,0,1,0,1,3
2025.emnlp-main.508,2025,W4416036875,A5041546544,A5101796507,5,0,0.83333333333333337,0,1,0,5.0172798368149243,2.2823823856765264,,0,0,0,0,3
2025.emnlp-main.510,2025,W4416036769,A5008486397,A5081525024,3,1,0.75,1,1,1,6.2897155709089976,4.3820266346738812,13.383134065110276,0,0,0,0,3
2025.emnlp-main.513,2025,W4416036713,A5039641800,A5011430809,6,0,1,0,1,0,8.2692445211830563,3.6287755300442308,,0,0,0,0,3
2025.emnlp-main.515,2025,W4416036880,A5041590485,A5102488100,6,0,0.8571428571428571,0,1,0,2.5649493574615367,1.6422277352570911,,0,0,0,0,3
2025.emnlp-main.516,2025,W4416036771,A5099380648,A5112315093,2,1,1,1,1,1,6.5250296578434623,3.2958368660043291,13.719262838807245,0,0,0,0,3
2025.emnlp-main.518,2025,W4416036878,A5084811163,A5089655391,7,0,1,0,1,0,7.0800264999225906,3.9836789943345812,,1,0,0,1,3
2025.emnlp-main.519,2025,W4416036894,A5064957640,A5051184573,3,0,1,0,1,0,7.2086003379601991,3.8712010109078911,,0,0,0,0,3
2025.emnlp-main.52,2025,W4416037097,A5101584624,A5088559117,9,4,1,1,1,1,8.4303272583945752,3.6317210402739879,13.091722710157825,1,1,0,1,3
2025.emnlp-main.520,2025,W4416036873,A5028883212,A5018565617,6,0,1,0,1,0,4.7874917427820458,2.367123614131617,,0,0,0,0,3
2025.emnlp-main.521,2025,W4416036890,A5025513989,A5109565051,5,0,1,0,1,0,6.739336627357174,3.5610460826040518,,0,0,0,0,3
2025.emnlp-main.525,2025,W4416036631,A5024712654,A5024434748,4,0,1,0,1,0,8.8912364295160611,3.3843902633457743,,0,0,0,0,3
2025.emnlp-main.526,2025,W4416036687,A5100030171,A5058837356,4,1,1,1,1,1,6.523562306149512,3.7727609380946383,5.4071717714601188,0,0,0,0,3
2025.emnlp-main.527,2025,W4416036707,A5024137967,A5040229087,4,1,0.80000000000000004,1,1,1,5.2364419628299492,1.9095425048844383,6.3062752869480159,0,0,0,0,3
2025.emnlp-main.528,2025,W4416036855,A5073357085,A5103073431,9,0,0.90000000000000002,0,1,0,7.2203738367239492,3.9340019121469214,,0,0,0,0,3
2025.emnlp-main.530,2025,W4416036614,A5026888891,A5076266282,8,0,1,0,1,0,5.2203558250783244,2.8183982582710758,,0,0,0,0,3
2025.emnlp-main.531,2025,W4416036761,A5052400920,A5017835517,4,1,0.66666666666666663,1,1,1,5.4424177105217932,2.4849066497880004,13.604254815815024,0,0,0,0,3
2025.emnlp-main.537,2025,W4416036840,A5031466943,A5101398253,2,0,0.66666666666666663,0,1,0,4.8751973232011512,3.0204248861443626,,0,1,0,1,3
2025.emnlp-main.539,2025,W4416036763,A5041126275,A5005771535,2,0,1,0,1,0,5.5254529391317844,3.417726683613366,,0,0,0,0,3
2025.emnlp-main.54,2025,W4416037130,A5101892331,A5049324268,7,0,0.875,0,1,0,6.6346333578616861,3.0239031505206877,,0,0,0,0,3
2025.emnlp-main.540,2025,W4416036870,A5070173126,A5100668128,5,0,1,0,1,0,6.5581978028122689,3.3877743613300142,,0,0,0,0,3
2025.emnlp-main.541,2025,W4416036545,A5100676474,A5100760812,9,0,1,0,1,0,7.5637196684143664,3.9340019121469214,,0,0,0,0,3
2025.emnlp-main.543,2025,W4416036727,A5066928490,A5077280132,3,0,1,0,1,0,5.6629604801359461,3.0285220963769821,,0,0,0,0,3
