paper_id,track,year,venue,model_reported,strict_reported
2021.findings-acl.126,findings,2021,ACL,0,0
2021.findings-acl.127,findings,2021,ACL,0,0
2021.findings-acl.128,findings,2021,ACL,0,0
2021.findings-acl.129,findings,2021,ACL,0,0
2021.findings-acl.13,findings,2021,ACL,1,0
2021.findings-acl.130,findings,2021,ACL,1,0
2021.findings-acl.131,findings,2021,ACL,0,0
2021.findings-acl.132,findings,2021,ACL,1,1
2021.findings-acl.133,findings,2021,ACL,0,0
2021.findings-acl.134,findings,2021,ACL,0,0
2021.findings-acl.135,findings,2021,ACL,0,0
2021.findings-acl.136,findings,2021,ACL,0,0
2021.findings-acl.137,findings,2021,ACL,0,0
2021.findings-acl.138,findings,2021,ACL,1,1
2021.findings-acl.139,findings,2021,ACL,1,0
2021.findings-acl.14,findings,2021,ACL,1,1
2021.findings-acl.140,findings,2021,ACL,1,0
2021.findings-acl.141,findings,2021,ACL,0,0
2021.findings-acl.142,findings,2021,ACL,0,0
2021.findings-acl.143,findings,2021,ACL,0,0
2021.findings-acl.144,findings,2021,ACL,1,0
2021.findings-acl.145,findings,2021,ACL,1,1
2021.findings-acl.146,findings,2021,ACL,0,0
2021.findings-acl.147,findings,2021,ACL,1,1
2021.findings-acl.148,findings,2021,ACL,0,0
2021.findings-acl.149,findings,2021,ACL,1,1
2021.findings-acl.15,findings,2021,ACL,0,0
2021.findings-acl.150,findings,2021,ACL,0,0
2021.findings-acl.151,findings,2021,ACL,0,0
2021.findings-acl.152,findings,2021,ACL,1,0
2021.findings-acl.153,findings,2021,ACL,1,0
2021.findings-acl.154,findings,2021,ACL,1,0
2021.findings-acl.155,findings,2021,ACL,0,0
2021.findings-acl.156,findings,2021,ACL,1,1
2021.findings-acl.157,findings,2021,ACL,1,0
2021.findings-acl.158,findings,2021,ACL,0,0
2021.findings-acl.159,findings,2021,ACL,1,0
2021.findings-acl.16,findings,2021,ACL,0,0
2021.findings-acl.160,findings,2021,ACL,0,0
2021.findings-acl.161,findings,2021,ACL,0,0
2021.findings-acl.162,findings,2021,ACL,0,0
2021.findings-acl.163,findings,2021,ACL,0,0
2021.findings-acl.164,findings,2021,ACL,1,0
2021.findings-acl.165,findings,2021,ACL,0,0
2021.findings-acl.166,findings,2021,ACL,1,0
2021.findings-acl.167,findings,2021,ACL,0,0
2021.findings-acl.168,findings,2021,ACL,0,0
2021.findings-acl.169,findings,2021,ACL,0,0
2021.findings-acl.17,findings,2021,ACL,0,0
2021.findings-acl.170,findings,2021,ACL,0,0
2021.findings-acl.171,findings,2021,ACL,0,0
2021.findings-acl.172,findings,2021,ACL,0,0
2021.findings-acl.173,findings,2021,ACL,0,0
2021.findings-acl.174,findings,2021,ACL,0,0
2021.findings-acl.175,findings,2021,ACL,1,1
2021.findings-acl.176,findings,2021,ACL,0,0
2021.findings-acl.177,findings,2021,ACL,0,0
2021.findings-acl.178,findings,2021,ACL,0,0
2021.findings-acl.179,findings,2021,ACL,1,0
2021.findings-acl.18,findings,2021,ACL,1,1
2021.findings-acl.180,findings,2021,ACL,0,0
2021.findings-acl.181,findings,2021,ACL,1,0
2021.findings-acl.182,findings,2021,ACL,0,0
2021.findings-acl.183,findings,2021,ACL,1,0
2021.findings-acl.184,findings,2021,ACL,0,0
2021.findings-acl.185,findings,2021,ACL,1,1
2021.findings-acl.186,findings,2021,ACL,1,1
2021.findings-acl.187,findings,2021,ACL,1,0
2021.findings-acl.188,findings,2021,ACL,1,1
2021.findings-acl.189,findings,2021,ACL,0,0
2021.findings-acl.19,findings,2021,ACL,0,0
2021.findings-acl.190,findings,2021,ACL,0,0
2021.findings-acl.191,findings,2021,ACL,1,1
2021.findings-acl.192,findings,2021,ACL,0,0
2021.findings-acl.193,findings,2021,ACL,0,0
2021.findings-acl.194,findings,2021,ACL,1,1
2021.findings-acl.195,findings,2021,ACL,1,1
2021.findings-acl.196,findings,2021,ACL,0,0
2021.findings-acl.197,findings,2021,ACL,1,1
2021.findings-acl.198,findings,2021,ACL,0,0
2021.findings-acl.199,findings,2021,ACL,0,0
2021.findings-acl.2,findings,2021,ACL,1,1
2021.findings-acl.20,findings,2021,ACL,1,0
2021.findings-acl.200,findings,2021,ACL,0,0
2021.findings-acl.201,findings,2021,ACL,0,0
2021.findings-acl.202,findings,2021,ACL,0,0
2021.findings-acl.203,findings,2021,ACL,0,0
2021.findings-acl.204,findings,2021,ACL,0,0
2021.findings-acl.205,findings,2021,ACL,1,1
2021.findings-acl.206,findings,2021,ACL,0,0
2021.findings-acl.207,findings,2021,ACL,0,0
2021.findings-acl.208,findings,2021,ACL,0,0
2021.findings-acl.209,findings,2021,ACL,1,0
2021.findings-acl.21,findings,2021,ACL,1,0
2021.findings-acl.210,findings,2021,ACL,0,0
2021.findings-acl.211,findings,2021,ACL,0,0
2021.findings-acl.212,findings,2021,ACL,0,0
2021.findings-acl.213,findings,2021,ACL,1,1
2021.findings-acl.214,findings,2021,ACL,0,0
2021.findings-acl.215,findings,2021,ACL,0,0
2021.findings-acl.216,findings,2021,ACL,0,0
2021.findings-acl.217,findings,2021,ACL,1,1
2021.findings-acl.218,findings,2021,ACL,1,1
2021.findings-acl.219,findings,2021,ACL,0,0
2021.findings-acl.22,findings,2021,ACL,0,0
2021.findings-acl.220,findings,2021,ACL,0,0
2021.findings-acl.221,findings,2021,ACL,0,0
2021.findings-acl.222,findings,2021,ACL,1,1
2021.findings-acl.223,findings,2021,ACL,1,1
2021.findings-acl.224,findings,2021,ACL,1,0
2021.findings-acl.225,findings,2021,ACL,1,0
2021.findings-acl.226,findings,2021,ACL,0,0
2021.findings-acl.227,findings,2021,ACL,0,0
2021.findings-acl.228,findings,2021,ACL,1,0
2021.findings-acl.229,findings,2021,ACL,1,1
2021.findings-acl.23,findings,2021,ACL,0,0
2021.findings-acl.230,findings,2021,ACL,0,0
2021.findings-acl.231,findings,2021,ACL,0,0
2021.findings-acl.232,findings,2021,ACL,0,0
2021.findings-acl.233,findings,2021,ACL,0,0
2021.findings-acl.234,findings,2021,ACL,1,1
2021.findings-acl.235,findings,2021,ACL,1,1
2021.findings-acl.236,findings,2021,ACL,1,0
2021.findings-acl.237,findings,2021,ACL,1,1
2021.findings-acl.238,findings,2021,ACL,0,0
2021.findings-acl.239,findings,2021,ACL,0,0
2021.findings-acl.24,findings,2021,ACL,1,0
2021.findings-acl.240,findings,2021,ACL,1,1
2021.findings-acl.241,findings,2021,ACL,0,0
2021.findings-acl.242,findings,2021,ACL,1,1
2021.findings-acl.243,findings,2021,ACL,0,0
2021.findings-acl.244,findings,2021,ACL,0,0
2021.findings-acl.245,findings,2021,ACL,0,0
2021.findings-acl.246,findings,2021,ACL,1,1
2021.findings-acl.247,findings,2021,ACL,0,0
2021.findings-acl.248,findings,2021,ACL,1,1
2021.findings-acl.249,findings,2021,ACL,0,0
2021.findings-acl.25,findings,2021,ACL,0,0
2021.findings-acl.250,findings,2021,ACL,1,1
2021.findings-acl.251,findings,2021,ACL,0,0
2021.findings-acl.252,findings,2021,ACL,0,0
2021.findings-acl.253,findings,2021,ACL,0,0
2021.findings-acl.254,findings,2021,ACL,0,0
2021.findings-acl.255,findings,2021,ACL,1,0
2021.findings-acl.256,findings,2021,ACL,0,0
2021.findings-acl.257,findings,2021,ACL,1,1
2021.findings-acl.258,findings,2021,ACL,0,0
2021.findings-acl.259,findings,2021,ACL,0,0
2021.findings-acl.26,findings,2021,ACL,1,0
2021.findings-acl.260,findings,2021,ACL,1,0
2021.findings-acl.261,findings,2021,ACL,1,1
2021.findings-acl.262,findings,2021,ACL,1,0
2021.findings-acl.263,findings,2021,ACL,0,0
2021.findings-acl.264,findings,2021,ACL,0,0
2021.findings-acl.265,findings,2021,ACL,1,0
2021.findings-acl.266,findings,2021,ACL,0,0
2021.findings-acl.267,findings,2021,ACL,0,0
2021.findings-acl.268,findings,2021,ACL,1,0
2021.findings-acl.269,findings,2021,ACL,1,1
2021.findings-acl.27,findings,2021,ACL,1,1
2021.findings-acl.270,findings,2021,ACL,0,0
2021.findings-acl.271,findings,2021,ACL,1,1
2021.findings-acl.272,findings,2021,ACL,1,1
2021.findings-acl.273,findings,2021,ACL,0,0
2021.findings-acl.274,findings,2021,ACL,0,0
2021.findings-acl.275,findings,2021,ACL,1,1
2021.findings-acl.276,findings,2021,ACL,1,1
2021.findings-acl.277,findings,2021,ACL,1,1
2021.findings-acl.278,findings,2021,ACL,1,1
2021.findings-acl.279,findings,2021,ACL,1,1
2021.findings-acl.28,findings,2021,ACL,1,0
2021.findings-acl.280,findings,2021,ACL,1,0
2021.findings-acl.281,findings,2021,ACL,1,1
2021.findings-acl.282,findings,2021,ACL,0,0
2021.findings-acl.283,findings,2021,ACL,0,0
2021.findings-acl.284,findings,2021,ACL,0,0
2021.findings-acl.285,findings,2021,ACL,1,0
2021.findings-acl.286,findings,2021,ACL,0,0
2021.findings-acl.287,findings,2021,ACL,1,1
2021.findings-acl.288,findings,2021,ACL,0,0
2021.findings-acl.289,findings,2021,ACL,0,0
2021.findings-acl.29,findings,2021,ACL,1,1
2021.findings-acl.290,findings,2021,ACL,0,0
2021.findings-acl.291,findings,2021,ACL,0,0
2021.findings-acl.292,findings,2021,ACL,0,0
2021.findings-acl.293,findings,2021,ACL,0,0
2021.findings-acl.294,findings,2021,ACL,0,0
2021.findings-acl.295,findings,2021,ACL,1,0
2021.findings-acl.296,findings,2021,ACL,1,0
2021.findings-acl.297,findings,2021,ACL,0,0
2021.findings-acl.298,findings,2021,ACL,0,0
2021.findings-acl.299,findings,2021,ACL,0,0
2021.findings-acl.3,findings,2021,ACL,1,1
2021.findings-acl.30,findings,2021,ACL,0,0
2021.findings-acl.300,findings,2021,ACL,0,0
2021.findings-acl.301,findings,2021,ACL,0,0
2021.findings-acl.302,findings,2021,ACL,1,1
2021.findings-acl.303,findings,2021,ACL,0,0
2021.findings-acl.304,findings,2021,ACL,1,1
2021.findings-acl.305,findings,2021,ACL,0,0
2021.findings-acl.306,findings,2021,ACL,1,1
2021.findings-acl.307,findings,2021,ACL,0,0
2021.findings-acl.308,findings,2021,ACL,0,0
2021.findings-acl.309,findings,2021,ACL,1,1
2021.findings-acl.31,findings,2021,ACL,1,1
2021.findings-acl.310,findings,2021,ACL,0,0
2021.findings-acl.311,findings,2021,ACL,0,0
2021.findings-acl.312,findings,2021,ACL,1,1
2021.findings-acl.313,findings,2021,ACL,1,0
2021.findings-acl.314,findings,2021,ACL,0,0
2021.findings-acl.315,findings,2021,ACL,0,0
2021.findings-acl.316,findings,2021,ACL,1,0
2021.findings-acl.317,findings,2021,ACL,0,0
2021.findings-acl.318,findings,2021,ACL,0,0
2021.findings-acl.319,findings,2021,ACL,0,0
2021.findings-acl.32,findings,2021,ACL,0,0
2021.findings-acl.320,findings,2021,ACL,0,0
2021.findings-acl.321,findings,2021,ACL,1,1
2021.findings-acl.322,findings,2021,ACL,1,1
2021.findings-acl.323,findings,2021,ACL,0,0
2021.findings-acl.324,findings,2021,ACL,0,0
2021.findings-acl.325,findings,2021,ACL,1,1
2021.findings-acl.326,findings,2021,ACL,1,0
2021.findings-acl.327,findings,2021,ACL,0,0
2021.findings-acl.328,findings,2021,ACL,0,0
2021.findings-acl.329,findings,2021,ACL,1,1
2021.findings-acl.33,findings,2021,ACL,0,0
2021.findings-acl.330,findings,2021,ACL,1,0
2021.findings-acl.331,findings,2021,ACL,0,0
2021.findings-acl.332,findings,2021,ACL,0,0
2021.findings-acl.333,findings,2021,ACL,0,0
2021.findings-acl.334,findings,2021,ACL,0,0
2021.findings-acl.335,findings,2021,ACL,0,0
2021.findings-acl.336,findings,2021,ACL,0,0
2021.findings-acl.337,findings,2021,ACL,0,0
2021.findings-acl.338,findings,2021,ACL,1,1
2021.findings-acl.339,findings,2021,ACL,0,0
2021.findings-acl.34,findings,2021,ACL,0,0
2021.findings-acl.340,findings,2021,ACL,0,0
2021.findings-acl.341,findings,2021,ACL,1,0
2021.findings-acl.342,findings,2021,ACL,0,0
2021.findings-acl.343,findings,2021,ACL,0,0
2021.findings-acl.344,findings,2021,ACL,1,1
2021.findings-acl.345,findings,2021,ACL,1,1
2021.findings-acl.346,findings,2021,ACL,1,1
2021.findings-acl.347,findings,2021,ACL,0,0
2021.findings-acl.348,findings,2021,ACL,1,1
2021.findings-acl.349,findings,2021,ACL,0,0
2021.findings-acl.35,findings,2021,ACL,1,1
2021.findings-acl.350,findings,2021,ACL,1,0
2021.findings-acl.351,findings,2021,ACL,0,0
2021.findings-acl.352,findings,2021,ACL,0,0
2021.findings-acl.353,findings,2021,ACL,0,0
2021.findings-acl.354,findings,2021,ACL,0,0
2021.findings-acl.355,findings,2021,ACL,0,0
2021.findings-acl.356,findings,2021,ACL,1,0
2021.findings-acl.357,findings,2021,ACL,1,1
2021.findings-acl.358,findings,2021,ACL,0,0
2021.findings-acl.359,findings,2021,ACL,0,0
2021.findings-acl.36,findings,2021,ACL,1,1
2021.findings-acl.360,findings,2021,ACL,0,0
2021.findings-acl.361,findings,2021,ACL,0,0
2021.findings-acl.362,findings,2021,ACL,0,0
2021.findings-acl.363,findings,2021,ACL,1,1
2021.findings-acl.364,findings,2021,ACL,0,0
2021.findings-acl.365,findings,2021,ACL,1,1
2021.findings-acl.366,findings,2021,ACL,0,0
2021.findings-acl.367,findings,2021,ACL,0,0
2021.findings-acl.368,findings,2021,ACL,1,1
2021.findings-acl.369,findings,2021,ACL,0,0
2021.findings-acl.37,findings,2021,ACL,1,0
2021.findings-acl.370,findings,2021,ACL,1,1
2021.findings-acl.371,findings,2021,ACL,0,0
2021.findings-acl.372,findings,2021,ACL,1,1
2021.findings-acl.373,findings,2021,ACL,1,1
2021.findings-acl.374,findings,2021,ACL,0,0
2021.findings-acl.375,findings,2021,ACL,0,0
2021.findings-acl.376,findings,2021,ACL,0,0
2021.findings-acl.377,findings,2021,ACL,0,0
2021.findings-acl.378,findings,2021,ACL,1,0
2021.findings-acl.379,findings,2021,ACL,1,1
2021.findings-acl.38,findings,2021,ACL,1,0
2021.findings-acl.380,findings,2021,ACL,1,1
2021.findings-acl.381,findings,2021,ACL,0,0
2021.findings-acl.382,findings,2021,ACL,0,0
2021.findings-acl.383,findings,2021,ACL,1,0
2021.findings-acl.384,findings,2021,ACL,0,0
2021.findings-acl.385,findings,2021,ACL,1,0
2021.findings-acl.386,findings,2021,ACL,0,0
2021.findings-acl.387,findings,2021,ACL,0,0
2021.findings-acl.388,findings,2021,ACL,1,1
2021.findings-acl.389,findings,2021,ACL,0,0
2021.findings-acl.39,findings,2021,ACL,1,1
2021.findings-acl.390,findings,2021,ACL,0,0
2021.findings-acl.391,findings,2021,ACL,1,0
2021.findings-acl.392,findings,2021,ACL,0,0
2021.findings-acl.393,findings,2021,ACL,1,0
2021.findings-acl.394,findings,2021,ACL,1,1
2021.findings-acl.395,findings,2021,ACL,1,1
2021.findings-acl.396,findings,2021,ACL,0,0
2021.findings-acl.397,findings,2021,ACL,1,1
2021.findings-acl.398,findings,2021,ACL,1,0
2021.findings-acl.399,findings,2021,ACL,0,0
2021.findings-acl.4,findings,2021,ACL,0,0
2021.findings-acl.40,findings,2021,ACL,1,0
2021.findings-acl.400,findings,2021,ACL,0,0
2021.findings-acl.401,findings,2021,ACL,0,0
2021.findings-acl.402,findings,2021,ACL,0,0
2021.findings-acl.403,findings,2021,ACL,1,0
2021.findings-acl.404,findings,2021,ACL,1,0
2021.findings-acl.405,findings,2021,ACL,0,0
2021.findings-acl.406,findings,2021,ACL,1,0
2021.findings-acl.407,findings,2021,ACL,1,1
2021.findings-acl.408,findings,2021,ACL,0,0
2021.findings-acl.409,findings,2021,ACL,1,1
2021.findings-acl.41,findings,2021,ACL,1,1
2021.findings-acl.410,findings,2021,ACL,0,0
2021.findings-acl.411,findings,2021,ACL,1,1
2021.findings-acl.412,findings,2021,ACL,0,0
2021.findings-acl.413,findings,2021,ACL,1,1
2021.findings-acl.414,findings,2021,ACL,0,0
2021.findings-acl.415,findings,2021,ACL,0,0
2021.findings-acl.416,findings,2021,ACL,0,0
2021.findings-acl.417,findings,2021,ACL,0,0
2021.findings-acl.418,findings,2021,ACL,0,0
2021.findings-acl.419,findings,2021,ACL,0,0
2021.findings-acl.42,findings,2021,ACL,1,0
2021.findings-acl.420,findings,2021,ACL,1,1
2021.findings-acl.421,findings,2021,ACL,1,0
2021.findings-acl.422,findings,2021,ACL,1,1
2021.findings-acl.423,findings,2021,ACL,0,0
2021.findings-acl.424,findings,2021,ACL,1,0
2021.findings-acl.425,findings,2021,ACL,1,1
2021.findings-acl.426,findings,2021,ACL,0,0
2021.findings-acl.427,findings,2021,ACL,1,1
2021.findings-acl.428,findings,2021,ACL,1,0
2021.findings-acl.429,findings,2021,ACL,0,0
2021.findings-acl.43,findings,2021,ACL,0,0
2021.findings-acl.430,findings,2021,ACL,0,0
2021.findings-acl.431,findings,2021,ACL,0,0
2021.findings-acl.432,findings,2021,ACL,0,0
2021.findings-acl.433,findings,2021,ACL,0,0
2021.findings-acl.434,findings,2021,ACL,1,1
2021.findings-acl.435,findings,2021,ACL,0,0
2021.findings-acl.436,findings,2021,ACL,1,0
2021.findings-acl.437,findings,2021,ACL,1,1
2021.findings-acl.438,findings,2021,ACL,1,0
2021.findings-acl.439,findings,2021,ACL,0,0
2021.findings-acl.44,findings,2021,ACL,0,0
2021.findings-acl.440,findings,2021,ACL,1,0
2021.findings-acl.441,findings,2021,ACL,0,0
2021.findings-acl.442,findings,2021,ACL,1,0
2021.findings-acl.443,findings,2021,ACL,0,0
2021.findings-acl.444,findings,2021,ACL,0,0
2021.findings-acl.445,findings,2021,ACL,1,0
2021.findings-acl.446,findings,2021,ACL,0,0
2021.findings-acl.447,findings,2021,ACL,1,0
2021.findings-acl.448,findings,2021,ACL,1,1
2021.findings-acl.449,findings,2021,ACL,0,0
2021.findings-acl.45,findings,2021,ACL,0,0
2021.findings-acl.450,findings,2021,ACL,0,0
2021.findings-acl.451,findings,2021,ACL,0,0
2021.findings-acl.452,findings,2021,ACL,0,0
2021.findings-acl.453,findings,2021,ACL,1,0
2021.findings-acl.454,findings,2021,ACL,1,1
2021.findings-acl.455,findings,2021,ACL,0,0
2021.findings-acl.456,findings,2021,ACL,1,1
2021.findings-acl.457,findings,2021,ACL,1,0
2021.findings-acl.46,findings,2021,ACL,0,0
2021.findings-acl.47,findings,2021,ACL,1,1
2021.findings-acl.48,findings,2021,ACL,0,0
2021.findings-acl.49,findings,2021,ACL,1,1
2021.findings-acl.5,findings,2021,ACL,0,0
2021.findings-acl.50,findings,2021,ACL,0,0
2021.findings-acl.51,findings,2021,ACL,0,0
2021.findings-acl.52,findings,2021,ACL,1,1
2021.findings-acl.53,findings,2021,ACL,0,0
2021.findings-acl.54,findings,2021,ACL,0,0
2021.findings-acl.55,findings,2021,ACL,1,0
2021.findings-acl.56,findings,2021,ACL,1,0
2021.findings-acl.57,findings,2021,ACL,0,0
2021.findings-acl.58,findings,2021,ACL,1,0
2021.findings-acl.59,findings,2021,ACL,1,1
2021.findings-acl.6,findings,2021,ACL,1,0
2021.findings-acl.60,findings,2021,ACL,0,0
2021.findings-acl.61,findings,2021,ACL,0,0
2021.findings-acl.62,findings,2021,ACL,1,1
2021.findings-acl.63,findings,2021,ACL,0,0
2021.findings-acl.64,findings,2021,ACL,0,0
2021.findings-acl.65,findings,2021,ACL,1,0
2021.findings-acl.66,findings,2021,ACL,1,1
2021.findings-acl.67,findings,2021,ACL,1,0
2021.findings-acl.68,findings,2021,ACL,1,0
2021.findings-acl.69,findings,2021,ACL,1,1
2021.findings-acl.7,findings,2021,ACL,0,0
2021.findings-acl.70,findings,2021,ACL,1,1
2021.findings-acl.71,findings,2021,ACL,0,0
2021.findings-acl.72,findings,2021,ACL,1,1
2021.findings-acl.73,findings,2021,ACL,1,1
2021.findings-acl.74,findings,2021,ACL,1,1
2021.findings-acl.75,findings,2021,ACL,0,0
2021.findings-acl.76,findings,2021,ACL,1,1
2021.findings-acl.77,findings,2021,ACL,0,0
2021.findings-acl.78,findings,2021,ACL,1,0
2021.findings-acl.79,findings,2021,ACL,1,1
2021.findings-acl.8,findings,2021,ACL,0,0
2021.findings-acl.80,findings,2021,ACL,1,0
2021.findings-acl.81,findings,2021,ACL,1,1
2021.findings-acl.82,findings,2021,ACL,1,1
2021.findings-acl.83,findings,2021,ACL,0,0
2021.findings-acl.84,findings,2021,ACL,0,0
2021.findings-acl.85,findings,2021,ACL,1,0
2021.findings-acl.86,findings,2021,ACL,0,0
2021.findings-acl.87,findings,2021,ACL,0,0
2021.findings-acl.88,findings,2021,ACL,0,0
2021.findings-acl.89,findings,2021,ACL,0,0
2021.findings-acl.9,findings,2021,ACL,0,0
2021.findings-acl.90,findings,2021,ACL,1,1
2021.findings-acl.91,findings,2021,ACL,0,0
2021.findings-acl.92,findings,2021,ACL,1,1
2021.findings-acl.93,findings,2021,ACL,1,1
2021.findings-acl.94,findings,2021,ACL,0,0
2021.findings-acl.95,findings,2021,ACL,0,0
2021.findings-acl.96,findings,2021,ACL,1,1
2021.findings-acl.97,findings,2021,ACL,1,0
2021.findings-acl.98,findings,2021,ACL,0,0
2021.findings-acl.99,findings,2021,ACL,1,0
2021.findings-emnlp.1,findings,2021,EMNLP,1,1
2021.findings-emnlp.10,findings,2021,EMNLP,1,0
2021.findings-emnlp.100,findings,2021,EMNLP,0,0
2021.findings-emnlp.101,findings,2021,EMNLP,1,1
2021.findings-emnlp.102,findings,2021,EMNLP,0,0
2021.findings-emnlp.103,findings,2021,EMNLP,1,1
2021.findings-emnlp.104,findings,2021,EMNLP,0,0
2021.findings-emnlp.105,findings,2021,EMNLP,0,0
2021.findings-emnlp.106,findings,2021,EMNLP,1,1
2021.findings-emnlp.107,findings,2021,EMNLP,1,1
2021.findings-emnlp.108,findings,2021,EMNLP,0,0
2021.findings-emnlp.109,findings,2021,EMNLP,1,0
2021.findings-emnlp.11,findings,2021,EMNLP,0,0
2021.findings-emnlp.110,findings,2021,EMNLP,0,0
2021.findings-emnlp.111,findings,2021,EMNLP,0,0
2021.findings-emnlp.112,findings,2021,EMNLP,1,1
2021.findings-emnlp.113,findings,2021,EMNLP,1,0
2021.findings-emnlp.114,findings,2021,EMNLP,1,1
2021.findings-emnlp.115,findings,2021,EMNLP,1,1
2021.findings-emnlp.116,findings,2021,EMNLP,1,1
2021.findings-emnlp.117,findings,2021,EMNLP,1,1
2021.findings-emnlp.118,findings,2021,EMNLP,0,0
2021.findings-emnlp.119,findings,2021,EMNLP,1,1
2021.findings-emnlp.12,findings,2021,EMNLP,0,0
2021.findings-emnlp.120,findings,2021,EMNLP,1,0
2021.findings-emnlp.121,findings,2021,EMNLP,0,0
2021.findings-emnlp.122,findings,2021,EMNLP,1,1
2021.findings-emnlp.123,findings,2021,EMNLP,0,0
2021.findings-emnlp.124,findings,2021,EMNLP,0,0
2021.findings-emnlp.125,findings,2021,EMNLP,1,1
2021.findings-emnlp.126,findings,2021,EMNLP,1,1
2021.findings-emnlp.127,findings,2021,EMNLP,0,0
2021.findings-emnlp.128,findings,2021,EMNLP,1,1
2021.findings-emnlp.129,findings,2021,EMNLP,1,0
2021.findings-emnlp.13,findings,2021,EMNLP,1,0
2021.findings-emnlp.130,findings,2021,EMNLP,1,1
2021.findings-emnlp.131,findings,2021,EMNLP,1,1
2021.findings-emnlp.132,findings,2021,EMNLP,1,0
2021.findings-emnlp.133,findings,2021,EMNLP,0,0
2021.findings-emnlp.134,findings,2021,EMNLP,1,1
2021.findings-emnlp.135,findings,2021,EMNLP,0,0
2021.findings-emnlp.136,findings,2021,EMNLP,0,0
2021.findings-emnlp.137,findings,2021,EMNLP,1,0
2021.findings-emnlp.138,findings,2021,EMNLP,0,0
2021.findings-emnlp.139,findings,2021,EMNLP,1,0
2021.findings-emnlp.14,findings,2021,EMNLP,0,0
2021.findings-emnlp.140,findings,2021,EMNLP,1,0
2021.findings-emnlp.141,findings,2021,EMNLP,0,0
2021.findings-emnlp.142,findings,2021,EMNLP,1,0
2021.findings-emnlp.143,findings,2021,EMNLP,0,0
2021.findings-emnlp.144,findings,2021,EMNLP,0,0
2021.findings-emnlp.145,findings,2021,EMNLP,1,1
2021.findings-emnlp.146,findings,2021,EMNLP,0,0
2021.findings-emnlp.147,findings,2021,EMNLP,1,1
2021.findings-emnlp.148,findings,2021,EMNLP,0,0
2021.findings-emnlp.149,findings,2021,EMNLP,0,0
2021.findings-emnlp.15,findings,2021,EMNLP,1,1
2021.findings-emnlp.150,findings,2021,EMNLP,0,0
2021.findings-emnlp.151,findings,2021,EMNLP,1,0
2021.findings-emnlp.152,findings,2021,EMNLP,1,1
2021.findings-emnlp.153,findings,2021,EMNLP,1,1
2021.findings-emnlp.154,findings,2021,EMNLP,1,1
2021.findings-emnlp.155,findings,2021,EMNLP,1,0
2021.findings-emnlp.156,findings,2021,EMNLP,1,1
2021.findings-emnlp.157,findings,2021,EMNLP,0,0
2021.findings-emnlp.158,findings,2021,EMNLP,1,1
2021.findings-emnlp.159,findings,2021,EMNLP,1,1
2021.findings-emnlp.16,findings,2021,EMNLP,0,0
2021.findings-emnlp.160,findings,2021,EMNLP,1,0
2021.findings-emnlp.161,findings,2021,EMNLP,0,0
2021.findings-emnlp.162,findings,2021,EMNLP,0,0
2021.findings-emnlp.163,findings,2021,EMNLP,0,0
2021.findings-emnlp.164,findings,2021,EMNLP,0,0
2021.findings-emnlp.165,findings,2021,EMNLP,0,0
2021.findings-emnlp.166,findings,2021,EMNLP,1,1
2021.findings-emnlp.167,findings,2021,EMNLP,0,0
