paper_id,year,venue,n_reported_gpu_rows,n_unique_benchmark_gpus,reported_gpu_units,reported_peak_tflops
2023.acl-long.728,2023,ACL,2,2,9.0,896.0
2023.acl-long.731,2023,ACL,1,1,1.0,32.62
2023.acl-long.733,2023,ACL,3,3,12.0,1136.0
2023.acl-long.738,2023,ACL,1,1,1.0,320.0
2023.acl-long.74,2023,ACL,4,2,36.0,1792.0
2023.acl-long.740,2023,ACL,1,1,1.0,284.0
2023.acl-long.743,2023,ACL,1,1,1.0,624.0
2023.acl-long.744,2023,ACL,1,1,1.0,624.0
2023.acl-long.745,2023,ACL,3,2,6.0,1197.2
2023.acl-long.747,2023,ACL,1,1,1.0,27.77
2023.acl-long.748,2023,ACL,2,1,72.0,32768.0
2023.acl-long.749,2023,ACL,1,1,8.0,4992.0
2023.acl-long.753,2023,ACL,1,1,1.0,112.0
2023.acl-long.755,2023,ACL,1,1,3.0,852.0
2023.acl-long.756,2023,ACL,1,1,1.0,624.0
2023.acl-long.758,2023,ACL,1,1,8.0,896.0
2023.acl-long.76,2023,ACL,2,1,32.0,1792.0
2023.acl-long.760,2023,ACL,2,1,3.0,568.0
2023.acl-long.761,2023,ACL,1,1,1.0,19.05
2023.acl-long.763,2023,ACL,2,1,9.0,896.0
2023.acl-long.764,2023,ACL,1,1,1.0,624.0
2023.acl-long.77,2023,ACL,1,1,1.0,624.0
2023.acl-long.771,2023,ACL,2,1,2.0,624.0
2023.acl-long.772,2023,ACL,1,1,2.0,224.0
2023.acl-long.775,2023,ACL,1,1,1.0,284.0
2023.acl-long.779,2023,ACL,1,1,1.0,11.34
2023.acl-long.78,2023,ACL,2,2,2.0,624.0
2023.acl-long.785,2023,ACL,2,1,9.0,4992.0
2023.acl-long.786,2023,ACL,2,2,3.0,1248.0
2023.acl-long.788,2023,ACL,1,1,4.0,448.0
2023.acl-long.790,2023,ACL,1,1,1.0,11.34
2023.acl-long.791,2023,ACL,1,1,2.0,22.68
2023.acl-long.795,2023,ACL,1,1,1.0,19.17
2023.acl-long.798,2023,ACL,2,2,5.0,624.0
2023.acl-long.799,2023,ACL,1,1,1.0,624.0
2023.acl-long.8,2023,ACL,1,1,1.0,624.0
2023.acl-long.800,2023,ACL,1,1,1.0,112.0
2023.acl-long.802,2023,ACL,1,1,1.0,624.0
2023.acl-long.806,2023,ACL,2,2,40.0,4992.0
2023.acl-long.81,2023,ACL,1,1,1.0,11.34
2023.acl-long.811,2023,ACL,1,1,1.0,29.8
2023.acl-long.812,2023,ACL,2,1,2.0,38.7
2023.acl-long.816,2023,ACL,1,1,16.0,1792.0
2023.acl-long.818,2023,ACL,2,2,5.0,448.0
2023.acl-long.819,2023,ACL,1,1,8.0,896.0
2023.acl-long.82,2023,ACL,1,1,4.0,154.8
2023.acl-long.820,2023,ACL,1,1,3.0,97.86
2023.acl-long.821,2023,ACL,1,1,1.0,112.0
2023.acl-long.825,2023,ACL,1,1,1.0,112.0
2023.acl-long.826,2023,ACL,1,1,1.0,624.0
2023.acl-long.827,2023,ACL,1,1,1.0,32.62
2023.acl-long.829,2023,ACL,1,1,1.0,27.77
2023.acl-long.834,2023,ACL,1,1,8.0,521.0399999999992
2023.acl-long.837,2023,ACL,2,2,8.0,1500.0
2023.acl-long.838,2023,ACL,1,1,1.0,112.0
2023.acl-long.842,2023,ACL,2,2,8.0,48.6
2023.acl-long.843,2023,ACL,1,1,8.0,896.0
2023.acl-long.844,2023,ACL,2,2,9.0,896.0
2023.acl-long.846,2023,ACL,2,2,2.0,624.0
2023.acl-long.848,2023,ACL,1,1,4.0,448.0
2023.acl-long.849,2023,ACL,1,1,1.0,284.0
2023.acl-long.852,2023,ACL,1,1,2.0,1248.0
2023.acl-long.853,2023,ACL,3,2,6.0,448.0
2023.acl-long.854,2023,ACL,1,1,1.0,624.0
2023.acl-long.857,2023,ACL,1,1,8.0,4992.0
2023.acl-long.86,2023,ACL,2,1,5.0,260.5199999999996
2023.acl-long.860,2023,ACL,1,1,1.0,624.0
2023.acl-long.861,2023,ACL,1,1,1.0,320.0
2023.acl-long.862,2023,ACL,2,1,2.0,112.0
2023.acl-long.867,2023,ACL,1,1,6.0,195.72
2023.acl-long.868,2023,ACL,1,1,1.0,32.62
2023.acl-long.873,2023,ACL,1,1,1.0,624.0
2023.acl-long.874,2023,ACL,1,1,1.0,11.76
2023.acl-long.875,2023,ACL,1,1,8.0,4992.0
2023.acl-long.879,2023,ACL,2,1,3.0,224.0
2023.acl-long.88,2023,ACL,1,1,1.0,624.0
2023.acl-long.882,2023,ACL,1,1,1.0,624.0
2023.acl-long.884,2023,ACL,1,1,4.0,1136.0
2023.acl-long.885,2023,ACL,3,2,4.0,299.3
2023.acl-long.888,2023,ACL,1,1,1.0,624.0
2023.acl-long.889,2023,ACL,1,1,1.0,38.7
2023.acl-long.89,2023,ACL,2,1,48.0,3584.0
2023.acl-long.890,2023,ACL,1,1,1.0,112.0
2023.acl-long.896,2023,ACL,1,1,128.0,14336.0
2023.acl-long.898,2023,ACL,1,1,1.0,284.0
2023.acl-long.899,2023,ACL,4,1,144.0,39936.0
2023.acl-long.905,2023,ACL,3,2,7.0,1197.2
2023.acl-long.91,2023,ACL,1,1,1.0,32.62
2023.acl-long.92,2023,ACL,1,1,1.0,284.0
2023.acl-long.97,2023,ACL,1,1,8.0,4992.0
2023.emnlp-main.1002,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.1003,2023,EMNLP,1,1,2.0,568.0
2023.emnlp-main.1004,2023,EMNLP,1,1,2.0,130.2599999999998
2023.emnlp-main.1005,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.1010,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.1011,2023,EMNLP,1,1,1.0,125.0
2023.emnlp-main.1012,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.1019,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.1021,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.1027,2023,EMNLP,1,1,1.0,65.1299999999999
2023.emnlp-main.1028,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.1030,2023,EMNLP,1,1,1.0,125.0
2023.emnlp-main.1031,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.1033,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.1034,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.1035,2023,EMNLP,1,1,1.0,11.34
2023.emnlp-main.1038,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.1039,2023,EMNLP,2,1,5.0,1136.0
2023.emnlp-main.1043,2023,EMNLP,2,1,16.0,896.0
2023.emnlp-main.1044,2023,EMNLP,1,1,1.0,32.62
2023.emnlp-main.1046,2023,EMNLP,2,2,2.0,624.0
2023.emnlp-main.108,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.110,2023,EMNLP,1,1,2.0,77.4
2023.emnlp-main.111,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.112,2023,EMNLP,5,2,26.0,4992.0
2023.emnlp-main.117,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.118,2023,EMNLP,3,1,32.0,1792.0
2023.emnlp-main.12,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.120,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.121,2023,EMNLP,1,1,2.0,224.0
2023.emnlp-main.128,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.133,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.134,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.135,2023,EMNLP,1,1,4.0,1197.2
2023.emnlp-main.138,2023,EMNLP,1,1,1.0,32.62
2023.emnlp-main.139,2023,EMNLP,5,3,89.0,7168.0
2023.emnlp-main.140,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.141,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.143,2023,EMNLP,1,1,2.0,1248.0
2023.emnlp-main.145,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.161,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.164,2023,EMNLP,1,1,4.0,1532.0
2023.emnlp-main.168,2023,EMNLP,1,1,4.0,2496.0
2023.emnlp-main.170,2023,EMNLP,1,1,1.0,19.05
2023.emnlp-main.171,2023,EMNLP,1,1,2.0,1248.0
2023.emnlp-main.172,2023,EMNLP,1,1,1.0,8.873
2023.emnlp-main.177,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.179,2023,EMNLP,2,2,6.0,1248.0
2023.emnlp-main.181,2023,EMNLP,2,2,9.0,4992.0
2023.emnlp-main.182,2023,EMNLP,2,1,33.0,3584.0
2023.emnlp-main.185,2023,EMNLP,9,2,161.0,19968.0
2023.emnlp-main.186,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.189,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.191,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.199,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.200,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.208,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.211,2023,EMNLP,2,1,10.0,2394.4
2023.emnlp-main.214,2023,EMNLP,1,1,2.0,568.0
2023.emnlp-main.217,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.218,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.219,2023,EMNLP,2,2,2.0,624.0
2023.emnlp-main.22,2023,EMNLP,2,1,2.0,624.0
2023.emnlp-main.221,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.223,2023,EMNLP,2,2,9.0,4992.0
2023.emnlp-main.225,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.227,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.231,2023,EMNLP,1,1,16.0,1792.0
2023.emnlp-main.232,2023,EMNLP,5,2,5.0,624.0
2023.emnlp-main.233,2023,EMNLP,1,1,1.0,19.05
2023.emnlp-main.236,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.244,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.247,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.249,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.25,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.250,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.254,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.255,2023,EMNLP,2,2,16.0,6048.0
2023.emnlp-main.259,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.261,2023,EMNLP,2,2,16.0,4992.0
2023.emnlp-main.262,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.264,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.265,2023,EMNLP,2,1,6.0,448.0
2023.emnlp-main.267,2023,EMNLP,2,2,5.0,111.08
2023.emnlp-main.268,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.270,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.271,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.279,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.284,2023,EMNLP,1,1,8.0,309.6
2023.emnlp-main.285,2023,EMNLP,1,1,1.0,27.77
2023.emnlp-main.286,2023,EMNLP,2,1,6.0,1197.2
2023.emnlp-main.288,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.289,2023,EMNLP,2,1,5.0,2496.0
2023.emnlp-main.29,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.295,2023,EMNLP,1,1,1.0,32.62
2023.emnlp-main.296,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.297,2023,EMNLP,1,1,4.0,2496.0
2023.emnlp-main.30,2023,EMNLP,1,1,2.0,65.24
2023.emnlp-main.300,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.301,2023,EMNLP,1,1,4.0,154.8
2023.emnlp-main.303,2023,EMNLP,2,1,16.0,896.0
2023.emnlp-main.307,2023,EMNLP,1,1,4.0,1136.0
2023.emnlp-main.31,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.310,2023,EMNLP,2,2,9.0,4992.0
2023.emnlp-main.315,2023,EMNLP,1,1,2.0,1321.2
2023.emnlp-main.316,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.329,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.330,2023,EMNLP,1,1,4.0,2496.0
2023.emnlp-main.333,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.336,2023,EMNLP,1,1,6.0,3744.0
2023.emnlp-main.338,2023,EMNLP,1,1,2.0,65.24
2023.emnlp-main.341,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.342,2023,EMNLP,3,1,17.0,222.16
2023.emnlp-main.346,2023,EMNLP,1,1,4.0,448.0
2023.emnlp-main.347,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.351,2023,EMNLP,3,3,3.0,624.0
2023.emnlp-main.354,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.355,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.359,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.362,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.366,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.367,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.368,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.369,2023,EMNLP,1,1,1.0,12.15
2023.emnlp-main.370,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.374,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.375,2023,EMNLP,2,2,10.0,1248.0
2023.emnlp-main.377,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.381,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.383,2023,EMNLP,2,1,8.0,1197.2
2023.emnlp-main.385,2023,EMNLP,2,1,9.0,4992.0
2023.emnlp-main.395,2023,EMNLP,2,2,2.0,65.1299999999999
2023.emnlp-main.4,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.40,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.400,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.402,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.404,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.405,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.408,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.409,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.410,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.415,2023,EMNLP,1,1,2.0,65.24
2023.emnlp-main.416,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.417,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.418,2023,EMNLP,2,2,16.0,4992.0
2023.emnlp-main.422,2023,EMNLP,2,1,3.0,1248.0
2023.emnlp-main.424,2023,EMNLP,1,1,8.0,260.96
2023.emnlp-main.43,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.430,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.431,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.432,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.433,2023,EMNLP,1,1,8.0,309.6
2023.emnlp-main.435,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.436,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.437,2023,EMNLP,2,2,2.0,624.0
2023.emnlp-main.44,2023,EMNLP,2,1,3.0,1248.0
2023.emnlp-main.440,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.441,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.443,2023,EMNLP,1,1,4.0,2496.0
2023.emnlp-main.447,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.45,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.450,2023,EMNLP,1,1,1.0,12.15
2023.emnlp-main.451,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.452,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.456,2023,EMNLP,1,1,1.0,320.0
2023.emnlp-main.459,2023,EMNLP,2,2,12.0,3064.0
2023.emnlp-main.46,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.465,2023,EMNLP,1,1,4.0,76.2
2023.emnlp-main.468,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.470,2023,EMNLP,1,1,1.0,32.62
2023.emnlp-main.471,2023,EMNLP,1,1,1.0,19.05
2023.emnlp-main.476,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.477,2023,EMNLP,1,1,4.0,448.0
2023.emnlp-main.479,2023,EMNLP,1,1,2.0,9.418
2023.emnlp-main.480,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.481,2023,EMNLP,1,1,2.0,1248.0
2023.emnlp-main.482,2023,EMNLP,2,1,16.0,4992.0
2023.emnlp-main.484,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.49,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.490,2023,EMNLP,1,1,2.0,568.0
2023.emnlp-main.492,2023,EMNLP,1,1,2.0,224.0
2023.emnlp-main.496,2023,EMNLP,2,2,6.0,598.6
2023.emnlp-main.498,2023,EMNLP,1,1,2.0,1248.0
2023.emnlp-main.499,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.50,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.501,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.503,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.505,2023,EMNLP,1,1,2.0,77.4
2023.emnlp-main.507,2023,EMNLP,1,1,4.0,111.08
2023.emnlp-main.509,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.514,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.515,2023,EMNLP,3,3,80.0,7168.0
2023.emnlp-main.52,2023,EMNLP,2,1,2.0,624.0
2023.emnlp-main.521,2023,EMNLP,2,2,2.0,624.0
2023.emnlp-main.524,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.527,2023,EMNLP,1,1,4.0,48.6
2023.emnlp-main.528,2023,EMNLP,2,1,5.0,2496.0
2023.emnlp-main.530,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.531,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.532,2023,EMNLP,1,1,32.0,19968.0
2023.emnlp-main.535,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.537,2023,EMNLP,1,1,4.0,448.0
2023.emnlp-main.540,2023,EMNLP,2,1,4.0,77.4
2023.emnlp-main.545,2023,EMNLP,1,1,4.0,154.8
2023.emnlp-main.547,2023,EMNLP,2,2,2.0,624.0
2023.emnlp-main.548,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.55,2023,EMNLP,1,1,1.0,27.77
2023.emnlp-main.553,2023,EMNLP,2,2,2.0,299.3
2023.emnlp-main.56,2023,EMNLP,4,1,136.0,39936.0
2023.emnlp-main.560,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.561,2023,EMNLP,2,1,2.0,284.0
2023.emnlp-main.563,2023,EMNLP,1,1,8.0,1000.0
2023.emnlp-main.564,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.565,2023,EMNLP,2,1,9.0,4992.0
2023.emnlp-main.566,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.567,2023,EMNLP,2,1,32.0,1792.0
2023.emnlp-main.570,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.58,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.587,2023,EMNLP,4,3,32.0,4992.0
2023.emnlp-main.59,2023,EMNLP,1,1,16.0,4788.8
2023.emnlp-main.595,2023,EMNLP,2,1,2.0,624.0
2023.emnlp-main.60,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.600,2023,EMNLP,1,1,2.0,224.0
2023.emnlp-main.601,2023,EMNLP,2,1,12.0,232.2
2023.emnlp-main.602,2023,EMNLP,1,1,1.0,22.3
2023.emnlp-main.605,2023,EMNLP,2,1,5.0,154.8
2023.emnlp-main.610,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.611,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.612,2023,EMNLP,4,2,42.0,3584.0
2023.emnlp-main.616,2023,EMNLP,3,2,6.0,2496.0
2023.emnlp-main.617,2023,EMNLP,3,3,15.0,1872.0
2023.emnlp-main.618,2023,EMNLP,1,1,2.0,1248.0
2023.emnlp-main.619,2023,EMNLP,1,1,32.0,19968.0
2023.emnlp-main.62,2023,EMNLP,1,1,2.0,1248.0
2023.emnlp-main.627,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.628,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.631,2023,EMNLP,1,1,1.0,320.0
2023.emnlp-main.632,2023,EMNLP,1,1,3.0,336.0
2023.emnlp-main.633,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.638,2023,EMNLP,2,2,16.0,309.6
2023.emnlp-main.651,2023,EMNLP,2,2,16.0,4992.0
2023.emnlp-main.652,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.653,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.659,2023,EMNLP,1,1,2.0,77.4
2023.emnlp-main.663,2023,EMNLP,1,1,8.0,2272.0
2023.emnlp-main.668,2023,EMNLP,4,3,32.0,4992.0
2023.emnlp-main.670,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.672,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.675,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.679,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.68,2023,EMNLP,1,1,16.0,9984.0
2023.emnlp-main.682,2023,EMNLP,1,1,4.0,448.0
2023.emnlp-main.684,2023,EMNLP,1,1,1.0,32.62
2023.emnlp-main.687,2023,EMNLP,2,2,2.0,299.3
2023.emnlp-main.688,2023,EMNLP,1,1,8.0,309.6
2023.emnlp-main.689,2023,EMNLP,2,1,12.0,4992.0
2023.emnlp-main.691,2023,EMNLP,7,3,7.0,756.0
2023.emnlp-main.692,2023,EMNLP,1,1,2.0,568.0
2023.emnlp-main.693,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.694,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.695,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.696,2023,EMNLP,2,1,2.0,624.0
2023.emnlp-main.697,2023,EMNLP,1,1,1.0,32.62
2023.emnlp-main.7,2023,EMNLP,1,1,2.0,1248.0
2023.emnlp-main.70,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.702,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.703,2023,EMNLP,2,2,2.0,112.0
2023.emnlp-main.704,2023,EMNLP,2,2,16.0,4992.0
2023.emnlp-main.705,2023,EMNLP,1,1,4.0,2496.0
2023.emnlp-main.706,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.707,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.708,2023,EMNLP,4,1,152.0,7168.0
2023.emnlp-main.711,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.713,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.715,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.716,2023,EMNLP,2,2,12.0,4992.0
2023.emnlp-main.717,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.719,2023,EMNLP,2,1,6.0,2496.0
2023.emnlp-main.72,2023,EMNLP,1,1,2.0,568.0
2023.emnlp-main.722,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.728,2023,EMNLP,3,3,14.0,4992.0
2023.emnlp-main.732,2023,EMNLP,1,1,4.0,154.8
2023.emnlp-main.736,2023,EMNLP,1,1,8.0,309.6
2023.emnlp-main.738,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.739,2023,EMNLP,1,1,1.0,299.3
2023.emnlp-main.74,2023,EMNLP,1,1,8.0,309.6
2023.emnlp-main.742,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.745,2023,EMNLP,1,1,2.0,250.0
2023.emnlp-main.749,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.752,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.758,2023,EMNLP,1,1,8.0,896.0
2023.emnlp-main.759,2023,EMNLP,2,2,9.0,4992.0
2023.emnlp-main.76,2023,EMNLP,2,2,3.0,1248.0
2023.emnlp-main.761,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.764,2023,EMNLP,5,2,7.0,960.0
2023.emnlp-main.767,2023,EMNLP,1,1,1.0,32.62
2023.emnlp-main.768,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.77,2023,EMNLP,1,1,4.0,45.36
2023.emnlp-main.775,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.780,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.781,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.782,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.785,2023,EMNLP,2,1,2.0,624.0
2023.emnlp-main.786,2023,EMNLP,1,1,1.0,38.7
2023.emnlp-main.789,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.79,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.792,2023,EMNLP,2,2,2.0,624.0
2023.emnlp-main.794,2023,EMNLP,1,1,1.0,284.0
2023.emnlp-main.800,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.802,2023,EMNLP,1,1,4.0,448.0
2023.emnlp-main.804,2023,EMNLP,2,2,2.0,112.0
2023.emnlp-main.805,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.807,2023,EMNLP,2,2,3.0,130.2599999999998
2023.emnlp-main.809,2023,EMNLP,1,1,1.0,130.0
2023.emnlp-main.810,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.812,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.814,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.816,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.817,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.820,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.821,2023,EMNLP,1,1,5.0,3120.0
2023.emnlp-main.825,2023,EMNLP,2,1,2.0,112.0
2023.emnlp-main.826,2023,EMNLP,1,1,4.0,2496.0
2023.emnlp-main.829,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.83,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.831,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.832,2023,EMNLP,1,1,1.0,624.0
2023.emnlp-main.836,2023,EMNLP,1,1,4.0,154.8
2023.emnlp-main.838,2023,EMNLP,1,1,8.0,309.6
2023.emnlp-main.839,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.84,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.845,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.846,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.849,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.852,2023,EMNLP,1,1,1.0,112.0
2023.emnlp-main.858,2023,EMNLP,1,1,1.0,32.62
2023.emnlp-main.860,2023,EMNLP,1,1,8.0,4992.0
2023.emnlp-main.865,2023,EMNLP,1,1,1.0,284.0
